id,ner_tags,tokens
85,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['NEG', 'PLG', 'بله', 'CRS', 'DEFLT', 'NO', 'FORCE', 'MAJ', 'IPMA', '2']"
86,"['O', 'O', 'B-MISC', 'O', 'O', 'B-LOC', 'O', 'O', 'O']","['قانون', 'دولت', 'انگلیسی', 'خانه', 'CTRY', 'سوئد', 'استاندارد', 'استانداردهای', 'مالیاتی']"
87,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['MGT', '/', 'UND', '5', 'BP', 'SELL', 'CONC', '5', 'BP', 'PRAECIP', '=']"
88,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یادداشت', 'ها', 'خارج', 'از', 'برنامه', 'EMTN', 'صادر', 'شده', 'است']"
89,"['O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']","['--', 'اتاق', 'خبر', 'لندن', '+44', '171', '542', '8863']"
90,"['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']","['به', 'روز', 'رسانی', 'شرایط', 'بندر', '-', 'سوریه', '-', 'حمل', 'و', 'نقل', 'لویدز', '.']"
91,"['O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']","['شرایط', 'بندر', 'از', 'سرویس', 'اطلاعات', 'حمل', 'و', 'نقل', 'لویدز', '--']"
92,"['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","['لاذقیه', '10', 'اوت', '-', 'زمان', 'انتظار', 'در', 'لاذقیه', 'و', 'تارتوس', 'در', 'حال', 'حاضر', '24', 'ساعت', 'است.']"
93,"['B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","['اسرائيل', 'ترس', 'از', 'جنگ', 'را', 'با', 'سوریه', 'کمرنگ', 'می\u200cکند.']"
94,"['B-PER', 'I-PER']","['کالین', 'سیگل']"
95,"['B-LOC', 'O']","['اورشلیم', '1996-08-22']"
96,"['O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['مذاکره\u200cکننده', 'صلح', 'اسرائيل', 'با', 'سوریه', 'روز', 'پنجشنبه', 'گفت', 'که', 'به', 'نظر', 'می\u200cرسد', 'تنش\u200cهای', 'کنونی', 'بین', 'دو', 'کشور', 'طوفانی', 'در', 'یک', 'فنجان', 'چای', 'باشد.']"
97,"['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ایتامار', 'رابینوویچ', 'که', 'به', 'عنوان', 'سفیر', 'اسرائيل', 'در', 'واشنگتن', 'مذاکرات', 'بی\u200cثمری', 'را', 'با', 'سوریه', 'انجام', 'داد،', 'به', 'رادیو', 'اسرائیل', 'گفت', 'که', 'به', 'نظر', 'می\u200cرسد', 'دمشق', 'می\u200cخواهد', 'بیشتر', 'صحبت', 'کند.', 'از', 'دعوا', '.']"
98,"['O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O']","['«به', 'نظر', 'من', 'اولویت', 'سوری', 'همچنان', 'مذاکره', 'است.']"
99,"['B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['سوری', 'ها', 'گیج', 'شده\u200cاند،', 'قطعاً', 'متشنج', 'هستند،', 'اما', 'ارزیابی', 'کلی', 'در', 'اینجا', 'در', 'واشنگتن', 'این', 'است', 'که', 'اساساً', 'این', 'یک', 'طوفان', 'در', 'یک', 'فنجان', 'چای', 'است.']"
100,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['رابینوویچ', 'دوره', 'خود', 'به', 'عنوان', 'سفیر', 'به', 'پایان', 'می', 'رسد.']"
101,"['B-PER', 'I-PER', 'I-PER', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O']","['الیاهو', 'بن', 'الیسار', 'فرستاده', 'سابق', 'اسرائیلی', 'به', 'مصر', 'و', 'سیاستمدار', 'حزب', 'راست', 'لیکود', 'جایگزین', 'او', 'خواهد', 'شد.']"
102,"['B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اسرائيل', 'روز', 'چهارشنبه', 'پیامی', 'سوریه', 'از', 'طریق', 'واشنگتن', 'ارسال', 'کرد', 'و', 'گفت', 'که', 'به', 'صلح', 'متعهد', 'است', 'و', 'می\u200cخواهد', 'بدون', 'پیش\u200cشرط', 'مذاکرات', 'را', 'آغاز', 'کند.']"
103,"['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اما', 'دمشق', 'را', 'به', 'دلیل', 'ایجاد', 'فضایی', 'خطرناک', 'مورد', 'انتقاد', 'قرار', 'داد.']"
104,"['B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['سوریه', 'روز', 'چهارشنبه', 'اسرائيل', 'را', 'به', 'راه', 'اندازی', 'یک', 'کمپین', 'هیستریک', 'علیه', 'خود', 'متهم', 'کرد،', 'پس', 'از', 'آنکه', 'اسرائیلی', 'تلویزیون', 'گزارش', 'داد', 'که', 'دمشق', 'اخیراً', 'یک', 'موشک', 'را', 'آزمایش', 'کرده', 'است.']"
105,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['این', 'کشور', 'گفت', 'که', 'خرید', 'تسلیحات', 'آن', 'برای', 'اهداف', 'دفاعی', 'بوده', 'است.']"
106,"['O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-PER', 'I-PER', 'B-PER', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']","['پیامی', 'که', 'ما', 'به', 'سوری', 'رئیس', 'جمهور', 'حافظ', 'ال', 'اسد', 'فرستادیم', 'این', 'است', 'که', 'اسرائيل', 'در', 'هر', 'زمان', 'بدون', 'پیش', 'شرط', 'برای', 'ورود', 'به', 'مذاکرات', 'صلح', 'آماده', 'است.»', 'اسرائیلی', 'وزیر', 'امور', 'خارجه', 'دیوید', 'لوی', 'در', 'مصاحبه', 'ای', 'به', 'رادیو', 'اسرائیل', 'گفت.']"
107,"['O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['تنش', 'از', 'زمان', 'روی', 'کار', 'آمدن', 'اسرائیلی', 'نخست', 'وزیر', 'بنیامین', 'نتانیاهو', 'در', 'ژوئن', 'که', 'قول', 'داد', 'بلندی', 'های', 'جولان', 'اسرائيل', 'بدست', 'آمده', 'از', 'سوریه', 'در', 'جنگ', '1967', 'خاورمیانه', 'را', 'حفظ', 'کند،', 'افزایش', 'یافته', 'است.', '.']"
108,"['B-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']","['اسرائیلی-سوری', 'مذاکرات', 'صلح', 'بر', 'سر', 'جولان', 'از', 'سال', '1991', 'علیرغم', 'تمایل', 'دولت', 'قبلی', 'برای', 'دادن', 'امتیاز', 'جولان', 'به', 'بن', 'بست', 'رسیده', 'است.']"
109,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['مذاکرات', 'صلح', 'بین', 'دو', 'طرف', 'آخرین', 'بار', 'در', 'ماه', 'فوریه', 'برگزار', 'شد.']"
110,"['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['""صداهایی', 'که', 'از', 'دمشق', 'بیرون', 'می', 'آیند', 'بد', 'هستند،', 'خوب', 'نیستند.']"
111,"['O', 'O']","['رسانه', '...']"
112,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['پر', 'از', 'عبارات', 'و', 'بیانیه', 'هایی', 'است', 'که', 'باید', 'نگران', 'کننده', 'باشد...']"
113,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER']","['این', 'جو', 'مصنوعی', 'بسیار', 'خطرناک', 'است', 'زیرا', 'کسانی', 'که', 'آن', 'را', 'پخش', 'می', 'کنند', 'ممکن', 'است', 'اسیر', 'آن', 'شوند', '""', 'وضع', 'مالیات']"
114,"['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['وی', 'گفت:', '""ما', 'از', 'سوریه', 'انتظار', 'داریم،', 'اگر', 'چهره', 'اش', 'به', 'صلح', 'است،', 'به', 'پیام', 'اسرائيل', 'برای', 'ورود', 'به', 'مذاکرات', 'صلح', 'پاسخ', 'دهد', 'زیرا', 'هدف', 'ما', 'این', 'است.""', '""']"
115,"['O', 'O', 'O', 'O', 'B-PER', 'O', 'O']","['ما', 'جنگ', 'نمی', 'خواهیم،', 'خداوند', 'ممنوع', 'است.']"
116,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['هیچ', 'کس', 'از', 'جنگ', 'سود', 'نمی', 'برد.', '""']"
117,"['O', 'B-ORG', 'I-ORG', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']","['تلویزیون', 'کانال', 'دو', 'اسرائيل', 'گفت', 'دمشق', 'یک', '""سیگنال', 'آرامش', 'بخش""', 'به', 'اسرائيل', 'ارسال', 'کرده', 'است.']"
118,"['O', 'O', 'O', 'O', 'O', 'O']","['هیچ', 'منبعی', 'برای', 'گزارش', 'ذکر', 'نکرد.']"
119,"['O', 'B-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['سخنگویان', 'نتانیاهو', 'و', 'وضع', 'مالیات', 'گفتند', 'که', 'نمی', 'توانند', 'آن', 'را', 'تایید', 'کنند.']"
120,"['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'O', 'O']","['تلویزیون', 'همچنین', 'گفت', 'که', 'نتانیاهو', 'پیام', 'هایی', 'برای', 'اطمینان', 'بخشی', 'به', 'سوریه', 'از', 'طریق', 'قاهره', 'ایالات', 'متحده', 'و', 'مسکو', 'ارسال', 'کرده', 'است.']"
121,"['B-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']","['لهستانی', 'دیپلمات', 'سرگردانی', 'پرستاران', 'در', 'لیبی', 'را', 'تکذیب', 'کرد.']"
122,"['B-LOC', 'O']","['تونس', '1996-08-22']"
123,"['O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یک', 'دیپلمات', 'لهستانی', 'روز', 'پنجشنبه', 'گزارش', 'لهستانی', 'تبلوید', 'این', 'هفته', 'مبنی', 'بر', 'امتناع', 'ویزای', 'خروج', 'لیبی', 'برای', '100', 'لهستانی', 'پرستاری', 'که', 'سعی', 'داشتند', 'پس', 'از', 'کار', 'در', 'شمال', 'آفریقا', 'به', 'خانه', 'بازگردند', 'را', 'رد', 'کرد.', ']', 'کشور', '.']"
124,"['O', 'O', 'O', 'O', 'O']","['""', 'این', 'درست', 'نیست', '.']"
126,"['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['وزارت', 'کار', 'لهستان', 'این', 'هفته', 'گفت', 'که', 'تیمی', 'را', 'برای', 'بررسی', 'به', 'لیبی', 'می', 'فرستد،', 'اما', 'آودانکیویچ', 'گفت', 'که', 'این', 'تحقیقات', 'توسط', 'برخی', 'پرستاران', 'انجام', 'شده', 'است', 'که', 'از', 'شرایط', 'کاری', 'خود', 'مانند', 'عدم', 'پرداخت', 'حقوق', 'شکایت', 'دارند.', 'از', 'حقوق', 'آنها', '.']"
127,"['O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-LOC', 'O', 'O', 'O']","['او', 'گفت', 'که', 'حدود', '800', 'لهستانی', 'پرستار', 'در', 'لیبی', 'کار', 'می', 'کنند.']"
128,"['O', 'B-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']","['دو', 'ایرانی', 'رهبر', 'مخالفان', 'در', 'بغداد', 'ملاقات', 'می', 'کنند.']"
129,"['B-PER', 'I-PER']","['حسن', 'حفظ']"
130,"['B-LOC', 'O']","['بغداد', '1996-08-22']"
132,"['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-MISC', 'O']","['یک', 'بیانیه', 'مجاهد', 'خلق', 'گفت', 'که', 'رهبر', 'آن', 'مسعود', 'رجوی', 'در', 'بغداد', 'دبیر', 'کل', 'حزب', 'دمکرات', 'کردستان', 'ایران', 'KDPI', 'حسن', 'رستگار', 'در', 'روز', 'چهارشنبه', 'ملاقات', 'کرد', 'و', 'سخنان', 'خود', 'را', 'بیان', 'کرد.', 'پشتیبانی', 'از', 'شورشی', 'ایران', 'کردها', '.']"
133,"['B-MISC', 'O', 'O', 'O', 'B-MISC', 'B-ORG', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']","['رجوی', 'تاکید', 'کرد', 'که', 'ایرانی', 'مقاومت', 'در', 'کنار', 'هموطنان', 'کردی', 'خود', 'و', 'جنبش', 'مقاومت', 'در', 'کردستان', 'ایران', 'همچنان', 'خواهند', 'ایستاد.']"
134,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-MISC', 'I-MISC', 'O', 'O']","['سخنگوی', 'این', 'گروه', 'گفت', 'که', 'این', 'نشست', '""نشان', 'دهنده', 'سطح', 'جدیدی', 'از', 'همکاری', 'بین', 'مجاهد', 'خلق', 'و', 'کردی', 'ایرانی', 'مخالفان', 'است"".']"
135,"['B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']","['ایران', 'اهدافی', 'را', 'در', 'شمال', 'عراق', 'در', 'ماه', 'ژوئیه', 'در', 'تعقیب', 'KDPI', 'چریکهای', 'مستقر', 'در', 'کرد', 'عراق', 'مناطق', 'خارج', 'از', 'کنترل', 'دولت', 'در', 'بغداد', 'به', 'شدت', 'بمباران', 'کردند.']"
136,"['B-MISC', 'I-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O']","['کرد', 'عراق', 'مناطق', 'هم', 'مرز', 'ایران', 'تحت', 'کنترل', 'چریکهای', 'گروه', 'اتحادیه', 'میهنی', 'کردستان', 'عراق', '(', 'PUK', ')', 'است.']"
138,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']","['درگیری\u200cها', 'بین', 'دو', 'طرف', 'در', 'آخر', 'هفته', 'در', 'جدی\u200cترین', 'درگیری', 'از', 'زمان', 'آتش\u200cبس', 'با', 'حمایت', 'آمریکا', 'در', 'سال', 'گذشته', 'رخ', 'داد.']"
139,"['B-ORG', 'I-ORG', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']","['مجاهد', 'خلق', 'گفت', 'که', 'ایرانی', 'نیروها', 'همچنین', 'در', 'دو', 'روز', 'گذشته', 'مواضع', 'KDP', 'را', 'در', 'منطقه', 'قصری', 'در', 'استان', 'سلیمانیه', 'نزدیک', 'مرز', 'ایرانی', 'گلوله', 'باران', 'کرده', 'اند.']"
140,"['O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['گفته', 'می', 'شود', 'که', 'حدود', '100', 'کردهای', 'عراق', 'در', 'این', 'حمله', 'کشته', 'یا', 'زخمی', 'شده', 'اند.']"
141,"['O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O']","['هر', 'دو', 'ایران', 'و', 'بوقلمون', 'حملات', 'هوایی', 'و', 'زمینی', 'را', 'به', 'اهدافی', 'در', 'شمال', 'عراق', 'در', 'تعقیب', 'کردی', 'شورشیان', 'خود', 'انجام', 'می', 'دهند.']"
142,"['O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'B-LOC', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']","['یک', 'نیروی', 'هوایی', 'به', 'رهبری', 'آمریکا', 'در', 'جنوب', 'بوقلمون', 'از', 'کردهای', 'عراق', 'در', 'برابر', 'حملات', 'احتمالی', 'بغداد', 'سربازان', 'محافظت', 'می', 'کند.']"
143,"['O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['نرخ', 'عربستان', 'سعودی', 'ریال', 'در', 'معاملات', 'تابستانی', 'آرام', 'ثابت', 'است.']"
144,"['B-LOC', 'O']","['منامه', '1996-08-22']"
145,"['O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['معامله', 'گران', 'در', 'پادشاهی', 'گفتند،', 'نرخ', 'عربستان', 'سعودی', 'ریال', 'در', 'برابر', 'دلار', 'و', 'نرخ', 'سپرده', 'بین', 'بانکی', 'ریال', 'عمدتاً', 'در', 'این', 'هفته', 'در', 'معاملات', 'تابستانی', 'آرام', 'ثابت', 'بود.']"
146,"['O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O']","['نرخ', 'عربستان', 'سعودی', 'ریال', 'تغییری', 'نداشته', 'است.']"
147,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بازار', 'به', 'دلیل', 'تعطیلات', 'تابستانی', 'بسیار', 'ساکت', 'بود', ',', '""', 'یکی', 'از', 'فروشندگان', 'گفت', '.']"
148,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ریال', 'نقدی', 'در', 'برابر', 'دلار', '3.7504', '/', '06', 'قرار', 'گرفت.']"
149,"['B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یک', 'ماه', 'سپرده', 'های', 'بین', 'بانکی', '5-1/2،', '3/8', 'درصد،', 'سه', 'ماهه', '5-5/8،', '1/2', 'درصد', 'و', 'شش', 'ماهه', '5-3/4،', '5/8', 'درصد', 'بوده', 'است.']"
150,"['B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O']","['یک', 'سال', 'وجوه', 'شش،', '5-7/8', 'درصد', 'بود.']"
151,"['B-LOC', 'O', 'B-PER', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O']","['اسرائيل', 'پرواز', 'عرفات', 'به', 'بانک', 'غرب', 'را', 'تأیید', 'می', 'کند.']"
152,"['B-LOC', 'O']","['اورشلیم', '1996-08-22']"
153,"['B-LOC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O']","['اسرائيل', 'روز', 'پنجشنبه', 'به', 'فلسطینی', 'رئیس', 'جمهور', 'یاسر', 'عرفات', 'اجازه', 'داد', 'تا', 'بر', 'فراز', 'قلمرو', 'خود', 'به', 'بانک', 'غرب', 'پرواز', 'کند', 'و', 'به', 'یک', 'بحران', 'کوتاه', 'اسرائیل', '-', 'ساف', 'پایان', 'داد،', 'یک', 'مشاور', 'عرفات', 'گفت', '.']"
154,"['O', 'O', 'O', 'O']","['""مشکل', 'تمام', 'شده', 'است.']"
155,"['O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'O']","['هواپیمای', 'رئیس', 'جمهور', 'مجوز', 'عبور', 'از', 'اسرائیلی', 'فضای', 'هوایی', 'را', 'دریافت', 'کرده', 'است،', 'اما', 'انتظار', 'نمی', 'رود', 'رئیس', 'جمهور', 'قبل', 'از', 'دوشنبه', 'به', 'بانک', 'غرب', 'سفر', 'کند،', 'نبیل', 'ابوردینه', 'به', 'رویترز', 'گفت.']"
156,"['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'B-PER', 'I-PER', 'O', 'O', 'B-LOC', 'I-LOC', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O']","['عرفات', 'قرار', 'بود', 'روز', 'پنجشنبه', 'با', 'نخست', 'وزیر', 'سابق', 'اسرائیلی', 'شیمون', 'پرز', 'در', 'شهر', 'رام', 'الله', 'بانک', 'غرب', 'ملاقات', 'کند،', 'اما', 'محل', 'برگزاری', 'به', 'غزه', 'تغییر', 'یافت.', 'پس', 'از', 'اینکه', 'اسرائيل', 'اجازه', 'پرواز', 'به', 'هلیکوپترهای', 'رهبر', 'فلسطینی', 'را', 'رد', 'کرد.']"
157,"['B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']","['فلسطینی', 'مقامات', 'نخست', 'وزیر', 'جناح', 'راست', 'بنیامین', 'نتانیاهو', 'را', 'متهم', 'کردند', 'که', 'سعی', 'دارد', 'با', 'ثابت', 'نگه', 'داشتن', 'عرفات', 'جلسه', 'رام', 'الله', 'را', 'متوقف', 'کند.']"
158,"['B-PER', 'O', 'O', 'O', 'B-MISC', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O']","['عرفات', 'متعاقباً', 'جلسه', 'بین', 'اسرائیلی', 'و', 'PLO', 'مقامات،', 'در', 'مورد', 'امور', 'غیرنظامی،', 'در', 'گذرگاه', 'پل', 'آلنبی', 'بین', 'اردن', 'و', 'بانک', 'غرب', 'را', 'لغو', 'کرد.']"
159,"['B-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ابوردینه', 'گفت', 'عرفات', 'تصمیم', 'گرفته', 'بود', 'روز', 'پنجشنبه', 'به', 'بانک', 'غرب', 'پرواز', 'نکند،', 'پس', 'از', 'اسرائيل', 'لغو', 'ممنوعیت،', 'زیرا', 'او', 'در', 'غزه', 'برنامه', 'شلوغی', 'داشت', 'و', 'نمی\u200cخواست', 'تا', 'دوشنبه', 'رایگان', 'باشید']"
