id,ner_tags,tokens
74,"['O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@RMBWilliams:', 'اینجا', 'در', 'دی', 'سی', 'نزدیک', 'است', 'کمی', 'استراحت', 'کنم!', 'منتظر', 'امشب', 'هستم!', 'بله', 'قربان', '!']"
75,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@twitter', ':', '#سوالات', 'بزرگ', 'خود', 'را', 'در', 'مورد', 'توییتر', 'جدید', 'بپرسید.', 'com', 'امروز', 'در', 'ساعت', '13:00', 'PST.', 'از', 'حساب', 'خودش', '(@ev)', 'پاسخ', 'خواهد', 'داد.', 'درست', 'کن...']"
76,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['من', 'به', 'سرنگی', 'از', 'هر', 'چیزی', 'که', 'شما', 'بخواهید', 'نیاز', 'دارم', 'اما', 'تا', 'فردا', 'ظهر', 'من', 'را', 'خاموش', 'کند.']"
77,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@high_n_fly', ':', '#حقیقت', 'وقتی', 'با', 'خودتان', 'راحت', 'هستید', 'هیچ', 'چیز', 'دیگری', 'مهم', 'نیست', 'هیچکس', 'نمی', 'تواند', 'درباره', 'خودتان', 'به', 'شما', 'بگوید', '#HnF']"
78,"['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['لیندسی', 'لوهان', 'ظاهراً', 'آزمایش', 'مواد', 'مخدر', 'خود', 'را', 'رد', 'کرد.', 'پس', 'واکشی', 'نیست.', 'سریع', 'بیایید', 'همه', 'چهره', 'های', 'شوکه', 'خود', 'را', 'بپوشانیم', 'که', '23', 'روز', 'توانبخشی', 'جواب', 'نداد', '!']"
79,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یادم', 'می', 'آید', 'زمانی', 'که', 'همه', 'شما', 'بزرگ', 'بودید،', 'می', 'دانید؟']"
80,"['O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'B-creative-work', 'O', 'O', 'O', 'O']","['من', 'یک', 'حس', 'قوی', 'دارم', 'آدم', 'امشب', 'یک', 'داستان', 'در', 'TMZ', 'خواهد', 'بود.', 'گلپ', '.']"
81,"['O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O']","['چهارشنبه', 'شب', 'ما', 'آن', 'را', 'در', 'VISIONS', 'LOUNGE', 'بالا', 'می', 'بریم!!!!!', '18+', 'بدون', 'نیاز', 'به', 'شناسه', 'کالج!', 'B4', 'رایگان', 'خانمها', 'ساعت', '11', 'شب!', 'VISIONS', 'LOUNGE', '(', '247', '1ST', 'AVE', 'HKY', ')']"
82,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['@angelportugues', 'LMAO!', 'کی', 'یک', 'روز', 'است؟:', 'پ']"
83,"['O', 'O', 'O', 'O', 'O', 'B-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O']","['RT', '@PLLGirls:', 'قسمت\u200cهای', '1-10', 'از', 'دروغگوهای', 'کوچک', 'زیبا', 'در', 'انگلستان', 'در', '18', 'اکتبر', 'پخش', 'می\u200cشود!']"
84,"['O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@Loserface_Laura', 'وقتی', 'مایک', 'به', 'من', 'اطلاع', 'دهد،', 'به', 'شما', 'اطلاع', 'خواهم', 'داد.', 'منظورم', 'این', 'است', 'که', 'همه', 'ممکن', 'است', 'خیلی', 'چیزها', 'را', 'تغییر', 'دهند.']"
85,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چنین', 'صبح', 'درخشانی!!!', 'دوستش', 'دارم', '.', 'به', 'هر', 'حال', 'امروز', 'خیلی', 'شلوغ', 'خواهد', 'بود!']"
86,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@BornThisWayBaby', 'متشکرم', 'yhuu', '#monsterlove', 'که', 'روزمو', 'ساختی', ':D']"
87,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چرا', 'از', 'کسی', 'متنفر', 'باشید', 'که', 'خوب', 'کار', 'می', 'کند', 'وقتی', 'می', 'توانید', 'به', 'سادگی', 'بگویید', 'کار', 'عالی', 'و', 'ادامه', 'دهید.']"
88,"['O', 'O', 'B-location', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O']","['اگر', 'در', 'گینزویل', 'اقامت', 'دارید،', 'امشب', 'سالن', 'کاستا', 'را', 'بررسی', 'کنید!', 'بگویید', 'با', 'سالسا', 'کالینته', 'هستید', 'و', 'وارد', 'شوید', '...', 'http://fb.me/FZVzm8H9']"
89,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O']","['@jackjohnson', 'از', 'کجا', 'می', 'توانم', 'لیست', 'رسمی', 'ست', 'برای', 'نمایش', 'در', 'برکلی', 'در', '6', 'اکتبر', 'را', 'دریافت', 'کنم؟']"
90,"['O', 'O', 'O', 'O', 'O', 'B-group', 'I-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['این', 'ویدیو', 'را', 'ببینید', '--', 'سه', 'روز', 'گریس', '-', 'Break', '(', 'موزیک', 'ویدیو', 'رسمی', ')', '[', 'HQ', ']', 'http://t.co/GOwCLQJ', 'از', 'طریق', '@youtube']"
91,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['هههه', 'من', 'امروز', 'یه', 'تخم', 'مرغ', 'به', 'نام', 'رنده', 'پنیر', 'پا', 'دیدم', '.', 'من', 'آن', 'را', 'خنده', 'دار', 'مناسب', 'xD', 'یافتم']"
92,"['O', 'O', 'O', 'O', 'O', 'O', 'O']","['ماموریت', 'های', 'شب', 'جمعه', 'حدس', 'می', 'زنم!']"
93,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['تازه', 'از', 'مدرسه', 'برگشتم', 'خونه', ':دی', 'بچه', 'ها', 'جمعه', 'است!']"
94,"['O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@ohy22SD', 'امیدوارم', 'این', 'نیرو', 'با', '#پدرس', 'امشب', 'بسیار', 'قوی', 'باشد.', 'ما', 'به', 'یک', 'برد', 'نیاز', 'داریم.', '#ScoreSomeRuns']"
95,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['""قبل', 'از', 'اینکه', 'شروع', 'کنیم،', 'شما', 'چند', 'سال', 'دارید؟', 'او:', 'من', '15', 'سال', 'دارم', '..', 'به', 'اندازه', 'کافی', 'بزرگ', 'شده', 'ام!.........', '#FindTheNearestExit']"
96,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@ericjohnsalut', '""صبح', 'بخیر!', 'روزی', 'دلپذیر', 'و', 'شاد', 'داشته', 'باشید!""', 'http://dlvr.it/5Rh4w']"
97,"['O', 'O', 'O', 'O', 'O', 'O']","['آخرین', 'توییت', '@thecodysimpson', 'کی', 'بود؟', ';)']"
98,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@JoshRamsayArmy', 'کی', 'متاسفم...', 'خب', 'بابام', 'نتونه', 'وقتی', '3', 'سالم', 'بود.', 'او', 'مسائلی', 'دارد.', 'چاقو', 'به', 'سمت', 'مامان', 'گرفت.', 'من', 'هنوز', 'میتونم', 'یادم', 'باشه', 'که', '...', '=/']"
99,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['اوه:', 'چرت', 'برقی.', 'من', 'به', 'آن', 'نیاز', 'دارم.', 'هفته', 'پر', 'استرسی', 'بود', 'من', 'برای', 'کریسمس', 'هیجان', 'زده', 'هستم،', 'هاها.', 'شب', 'بخیر', '.', ':)', 'http://bit.ly/9fQGkC']"
100,"['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['وای', '..', 'عکسهای', 'رابرت', 'رو', 'دیدم', '....', '2', '1/2', 'سال', 'باهاش', 'گذروندم', '.', '4', 'ماه', 'پیش', 'از', 'هم', 'جدا', 'شدند', '&amp;', 'دلم', 'برای', 'زمانی', 'که', 'کامل', 'بودیم', 'تنگ', 'شده..']"
101,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@rockerfuckerak:', 'کاری', 'که', 'انجام', 'شده', 'انجام', 'شده', 'است،', 'فقط', 'آن', 'را', 'رها', 'کنید', 'و', 'پشیمان', 'نشوید.', 'گاهی', 'اوقات', 'چیزهایی', 'به', 'چیزهای', 'احمقانه', 'تبدیل', 'می', 'شوند.', 'و', 'آن', 'وقت', 'است', 'که', '...']"
102,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@N4T4YLOR', 'او', 'احتمالاً', 'اکنون', 'چیزی', 'کاملاً', 'متفاوت', 'خواهد', 'داشت!', 'امیدوارم', 'اوقات', 'خوبی', 'داشته', 'باشید']"
103,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['ما', 'یک', 'قدم', 'به', 'آشپزخانه', 'های', 'جدیدمان', 'نزدیک', 'تر', 'شده', 'ایم.', 'ما', 'سازنده', 'ای', 'را', 'انتخاب', 'کردیم', 'و', 'امروز', 'اندازه', 'گیری', 'های', 'رسمی', 'انجام', 'شد!']"
104,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@lofolulu', 'RT', '@couponprincess', ':', 'لطفاً', 'به', 'من', 'رای', 'دهید', 'تا', 'در', 'ماه', 'نوامبر', 'در', 'شیکاگو', 'یک', 'طرفدار', 'معامله', 'باشم!', 'TY', 'http://bit.ly/cgmnoX', '-', 'آنچه', 'را', 'که', '@LOFOLULU', 'می', 'گوید', 'را', 'انجام', 'دهید!']"
105,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@zeeDOTi', 'اگر', 'به', 'موقع', 'به', 'خانه', 'برگردم', 'ممکن', 'است', 'به', 'آن', 'بپیوندم.', ':)']"
106,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@DanaTennille', 'که', 'wazzup', 'است.', 'به', 'خاطر', 'برد', 'شما', 'در', 'هفته', '1', 'تبریک', 'می', 'گویم.']"
107,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@Terrysagirl', 'خیلی', 'دوست', 'دارم،', 'هرچند', 'که', 'خیلی', 'بد', 'است،', 'من', 'نمی\u200cخواهم', 'حریم', 'خصوصی', 'را', 'برای', 'بچه\u200cها', 'کنار', 'بگذارم.', 'اما', 'بعد', 'از', 'اپیزود', 'اول', 'باید', 'در', 'imdb', 'باشند', ';)']"
108,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یک', 'روز', 'چیزهایی', 'که', 'می', 'گویم', 'و', 'انجام', 'می', 'دهم', 'این', 'است', 'که', 'یک', 'سیلی', 'خوب', 'به', 'من', 'بزند..']"
109,"['O', 'O', 'B-group', 'I-group', 'O', 'B-group', 'O', 'O', 'O', 'B-group', 'I-group', 'I-group', 'O', 'O', 'O', 'O']","['نمایش\u200cهای', 'Tonight-Local', 'بومی', 'ها', '@TheMusicBoxLA،', 'پریموس', '@ClubNokia', 'Marina&amp;Diamonds', '@ElReyTheatre،', 'جت', 'های', 'مرموز', '@TheTroubadour', '(از', 'طریق', '@TheScenestar)']"
110,"['O', 'O', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@geek', '@borkware', 'به', 'نوعی', 'آی', 'پد', 'من', 'در', 'حالت', 'هواپیما', 'با', 'WiFi', 'خاموش', 'مشکلی', 'برای', 'اتصال', 'به', 'اینترنت', 'ندارد.', 'زمان', 'پاک', 'کردن', 'یا', 'دانگرید', 'است.']"
111,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['همین', 'الان', 'به', 'یک', 'بچه', '24', 'ساله', 'از', 'ژاپن', 'گوش', 'دادم', 'که', 'در', 'مسابقات', 'قهرمانی', 'ملی', 'چیدن', 'مسطح', 'پیروز', 'شد.']"
112,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Pxleyes', '50', 'عکس', 'برتر', 'مسابقه', 'عکاسی', 'آگوست', '2010', '...', 'http://bit.ly/bgCyZ0', '#photography']"
113,"['O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'B-person', 'B-person', 'O', 'B-person', 'O', 'B-creative-work', 'I-creative-work', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@ravenalexis', 'می\u200cخواهید', 'با', 'من', 'ملاقات', 'کنید،', '@jessejane', '@rileysteele', 'و', '@kayden_kross', 'به', 'گرمای', 'بدن', 'امضا', 'در', 'هاستلر', 'هالیوود', '23', 'سپتامبر', 'ساعت', '8', 'تا', '10', 'شب', 'بیایید']"
114,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['کودکان', 'پرخاشگر', 'مبتلا', 'به', 'ADHD', 'ممکن', 'است', 'به', 'داروهای', 'ضد', 'روان', 'پریشی', 'نیاز', 'نداشته', 'باشند', 'http://t.co/JfGm0uH']"
115,"['O', 'O', 'O', 'O']","['@KissMyASS_', 'وقتی', 'تولدت', 'هست']"
116,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@WakaFlocka1017', ':', 'بنابراین', 'وقتی', 'من', 'در', '106', 'N', 'شوخی', 'می', 'کنم', 'در', 'مورد', 'من', 'مثل', 'یک', 'سگ', 'شاوتی', 'صحبت', 'کنید', 'اما', 'وقتی', 'من', '30000', 'وسیله', 'مدرسه', 'می', 'خرم', '...']"
117,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['من', 'امروز', 'در', 'انتخابات', 'پیروز', 'شدم.', 'یعنی', 'می\u200cتوانم', 'به', 'دفتر', 'مرکزی', 'بروم', 'و', 'جلسات', 'زیادی', 'داشته', 'باشم.', 'سخت', 'خواهد', 'بود', 'اما', 'من', 'مشتاقانه', 'منتظر', 'آن', 'هستم.']"
118,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@TobyHymer', 'شما', 'بچه\u200cهای', 'خوشگل\u200cتر', 'قبلاً', 'در', 'اتوبوس', 'عمومی', 'بوده\u200cاید:o؟', 'هاها', 'جک!']"
119,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Ciroc', 'آن', 'dnt', 'دارای', 'تونیت', 'حرکت', 'است،', 'اما', 'من', '1']"
120,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['من', 'ماهی', 'یک', 'بار', 'به', 'دکتر', 'مراجعه', 'می', 'کنم', 'تا', 'پولم', 'را', 'به', 'دست', 'بیاورم']"
121,"['B-creative-work', 'I-creative-work', 'I-creative-work', 'I-creative-work', 'O', 'O', 'O']","['داستان', 'اسباب', 'بازی', '3', 'امشب', 'در', 'چمنزار!']"
122,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['چشم', 'طوفان', '....', 'آرامش', 'قبل', 'از', 'آن', '...']"
123,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['انتظار', 'یک', 'روز', 'بیشتر', 'یک', 'ایده', 'احمقانه', 'بود', 'زیرا', 'اکنون', 'همه', 'چیز', 'بسیار', 'گران', 'است', 'AAAAAHHH.', 'x_x', '*freakingoutkhsf*']"
124,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['پدرم', 'می', 'خندد', 'زیرا', 'در', 'برخی', 'ترجمه', 'ها', 'علامت', '14:30', 'می', 'گوید:', '""...', 'قبل', 'از', 'اینکه', 'خروس', 'بانگ', '..."".', 'من', 'هرگز', 'اینقدر', 'مغرور', 'نبودم', 'LOL']"
125,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@DrHubaEvaluator', 'چندی', 'پیش', 'من', 'به', 'یک', 'متخصص', 'قلب', 'عصبانی', 'که', 'سال\u200cها', 'می\u200cشناختم', 'پاسخ', 'دادم.', 'وقتی', 'او', 'زهر', 'را', 'به', 'روزنامه', 'تف', 'کرد', 'اما', 'من', 'این', 'کار', 'را', 'کردم', '+']"
126,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['خیلی', 'خوشحالم', 'که', 'بالاخره', 'جمعه', 'شد!', 'این', 'هفته', 'به', 'سرعت', 'فوم', 'رفت:/']"
127,"['O', 'O', 'O', 'O', 'O']","['فیلم', 'های', 'امشب؟', '(', ':']"
128,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['آیا', 'فصل', 'کریکت', 'است؟', 'من', 'در', 'یک', 'هفته', 'گذشته', 'حدود', '20', 'نفر', 'را', 'در', 'اتاق', 'لباسشویی', 'کشته', 'ام.']"
129,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['شنبه', '13', 'نوامبر', 'از', 'ساعت', '10', 'صبح', 'تا', '1', 'بعد', 'از', 'ظهر', 'به', '""', 'ششمین', 'کانون', 'دعای', '24', 'ساعته', 'دوسالانه', '""', 'بیایید.', 'تاریخ', 'را', 'علامت', 'گذاری', 'کنید!!!', 'http://fb.me/JyYXPmql']"
130,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['حتی', 'امشب', 'هم', 'شروع', 'نمی', 'شود،', 'آنها', 'باید', 'سعی', 'کنند', 'به', 'ما', 'آسیب', 'بزنند.', 'smdh']"
131,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O']","['ظاهراً', '40', 'روز', 'و', '1', 'ساعت', 'و', '49', 'دقیقه', 'و', '36', 'ثانیه', 'تا', 'دوحه', '....']"
132,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['با', 'خوردن', 'قهوه', 'تنها', 'راهی', 'که', 'امشب', 'از', 'پسش', 'بر', 'میام', '.']"
133,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['من', 'نمی', 'دانم', 'که', 'آیا', 'تیم', 'فوتبال', 'ما', 'قرار', 'است', 'بازی', 'امروز', 'خود', 'را', 'برنده', 'شود', 'یا', 'خیر', '...']"
134,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['از', 'آن', 'متنفرم', 'وقتی', 'یادم', 'می\u200cرود', 'عینک', 'می\u200cزنم', 'و', 'می\u200cروم', 'تا', 'چشمم', 'خارش', 'کند', 'و', 'عینکم', 'را', 'می\u200cزنم', '-_-', '.', 'باحال', 'نبود']"
135,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@SQicedragon', 'چگونه', 'می', 'توانم', 'به', 'روز', 'رسانی', 'ها', 'را', 'دریافت', 'کنم؟', 'من', 'امروز', 'یک', 'لاگین', 'برای', 'آن', 'ایجاد', 'کردم،', 'آیا', 'دفعه', 'بعد', 'به', 'طور', 'خودکار', 'به', 'من', 'اطلاع', 'می', 'دهد؟']"
136,"['O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'B-person', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['RT', '@GdnPolitics', ':', 'RT', '@AlJahom', ':', 'بلر', ':', '""من', 'پاپ', 'بعدی', 'خواهم', 'بود""', 'رنگ', 'قهوه', 'ای', '""تا', 'زمانی', 'که', 'مطمئن', 'شوید', 'که', 'اینطور', 'است،', 'شما', 'را', 'متوقف', 'نخواهم', 'کرد', 'نوبت', 'بعدی', 'من""']"
137,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['من', 'میرم', 'قبل', 'از', 'خبرهای', '#TGS', 'کمی', '#بخوابم،', 'بعدا', 'همه', 'x)', '!']"
138,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['یک', 'دسته', 'کامل', 'کاغذ', 'ناپدید', 'شده', 'است.', 'من', 'فکر', 'می', 'کنم', 'که', 'این', 'نشانه', 'ای', 'برای', 'پایان', 'دادن', 'به', 'هفته', 'است.']"
139,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['بهترین', 'روز', 'مدرسه', ':)', 'ههه', 'من', 'یه', 'پابند', 'میخوام:', 'x']"
140,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['@VicapherIsDaddy', 'دوست', 'دارم', 'آن', 'را', 'هم', 'همینطور', 'صدا', 'کنم.', 'من', 'نمیدانم', 'چرا', 'مردم', 'از', 'طریق', 'اینترنت', 'با', 'هم', 'صحبت', 'میکنند.']"
141,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['لباس', 'مجلسی', ':', 'تبدیل', 'شدن', 'به', 'زیبای', 'توپ', '.', 'وقتی', 'چند', 'ترفند', 'اساسی', 'را', 'بلد', 'باشید،', 'آسان', 'است', 'که', 'مانند', 'یک', 'ستاره', 'بدرخشید.', 'http://bit.ly/d4s9RR']"
142,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['dnce', '2', 'day', 'at', 'skool', '2', 'dau', 'wuz', 'kinda', 'corny', 'evn', 'doe', 'i', 'dnce', 'lil', 'bit', 'ugh', 'ugh', 'lke', 'lke', 'always', 'whn', 'is', 'ya', 'gurl', 'neva', 'nt', 'trin', '2', 'fin', 'sunthn', '2']"
